check,source,file,object_id,metric,value
repeated_ring_vertex,Source A,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json:bag_0518100000206790,n_vertices,114
repeated_ring_vertex,Source A,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json:bag_0518100000325017,n_vertices,67
repeated_ring_vertex,Source A,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json:bag_0518100000236788,n_vertices,31
repeated_ring_vertex,Source A,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json:bag_0518100000221945,n_vertices,31
repeated_ring_vertex,Source A,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json:bag_0518100001626981,n_vertices,62
repeated_ring_vertex,Source A,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json,TheHague3D_Batch_07_Wateringse_Veld_2022-08-08.json:bag_0518100000321535,n_vertices,63
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Forepark_2022-08-08.json,TheHague3D_Batch_08_Forepark_2022-08-08.json:bag_0518100000340967,n_vertices,899
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Forepark_2022-08-08.json,TheHague3D_Batch_08_Forepark_2022-08-08.json:bag_0518100000322721,n_vertices,108
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Forepark_2022-08-08.json,TheHague3D_Batch_08_Forepark_2022-08-08.json:bag_0518100000273015,n_vertices,1369
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Forepark_2022-08-08.json,TheHague3D_Batch_08_Forepark_2022-08-08.json:bag_0518100000273202,n_vertices,1039
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json:bag_0518100000252269,n_vertices,29
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json:bag_0518100000297621,n_vertices,33
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json:bag_0518100000320070,n_vertices,33
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json:bag_0518100000318819,n_vertices,32
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json:bag_0518100000218839,n_vertices,63
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json:bag_0518100000344722,n_vertices,32
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json,TheHague3D_Batch_08_Leidschenveen_2022-08-08.json:bag_0518100000301217,n_vertices,30
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000223427,n_vertices,42
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000328615,n_vertices,22
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000339506,n_vertices,77
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000218953,n_vertices,29
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000276268,n_vertices,26
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000271132,n_vertices,78
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000248222,n_vertices,69
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000211363,n_vertices,18
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000222057,n_vertices,68
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000212977,n_vertices,32
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100001650314,n_vertices,77
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000245547,n_vertices,26
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000318280,n_vertices,28
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000242971,n_vertices,30
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000325349,n_vertices,51
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000338254,n_vertices,40
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000281429,n_vertices,19
repeated_ring_vertex,Source A,TheHague3D_Batch_08_Ypenburg_2022-08-08.json,TheHague3D_Batch_08_Ypenburg_2022-08-08.json:bag_0518100000287776,n_vertices,18
repeated_ring_vertex,Source B,10-232-568.city.json,10-232-568.city.json:NL.IMBAG.Pand.1783100000003664-0,n_vertices,67
repeated_ring_vertex,Source B,10-232-568.city.json,10-232-568.city.json:NL.IMBAG.Pand.1783100000037173-0,n_vertices,33
repeated_ring_vertex,Source B,10-232-570.city.json,10-232-570.city.json:NL.IMBAG.Pand.1783100000032638-0,n_vertices,51
repeated_ring_vertex,Source B,10-232-570.city.json,10-232-570.city.json:NL.IMBAG.Pand.1783100000035195-0,n_vertices,42
repeated_ring_vertex,Source B,10-250-582.city.json,10-250-582.city.json:NL.IMBAG.Pand.0518100000269771-0,n_vertices,701
repeated_ring_vertex,Source B,10-256-598.city.json,10-256-598.city.json:NL.IMBAG.Pand.0518100000317660-2,n_vertices,99
repeated_ring_vertex,Source B,10-256-598.city.json,10-256-598.city.json:NL.IMBAG.Pand.0518100001630830-0,n_vertices,52
repeated_ring_vertex,Source B,10-256-598.city.json,10-256-598.city.json:NL.IMBAG.Pand.0518100001743621-0,n_vertices,160
repeated_ring_vertex,Source B,10-258-588.city.json,10-258-588.city.json:NL.IMBAG.Pand.0518100000280429-1,n_vertices,24
repeated_ring_vertex,Source B,10-258-590.city.json,10-258-590.city.json:NL.IMBAG.Pand.0518100000217894-0,n_vertices,109
repeated_ring_vertex,Source B,10-258-596.city.json,10-258-596.city.json:NL.IMBAG.Pand.0518100000270419-0,n_vertices,145
repeated_ring_vertex,Source B,10-258-596.city.json,10-258-596.city.json:NL.IMBAG.Pand.0518100000326350-0,n_vertices,67
repeated_ring_vertex,Source B,10-258-596.city.json,10-258-596.city.json:NL.IMBAG.Pand.0518100001644873-0,n_vertices,205
repeated_ring_vertex,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000272861-0,n_vertices,240
repeated_ring_vertex,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000273871-0,n_vertices,194
repeated_ring_vertex,Source B,10-258-598.city.json,10-258-598.city.json:NL.IMBAG.Pand.0518100000316759-0,n_vertices,76
repeated_ring_vertex,Source B,10-260-568.city.json,10-260-568.city.json:NL.IMBAG.Pand.1783100000070033-0,n_vertices,186
repeated_ring_vertex,Source B,10-260-570.city.json,10-260-570.city.json:NL.IMBAG.Pand.0518100000299381-0,n_vertices,50
repeated_ring_vertex,Source B,10-260-584.city.json,10-260-584.city.json:NL.IMBAG.Pand.0518100000212431-0,n_vertices,37
repeated_ring_vertex,Source B,10-260-584.city.json,10-260-584.city.json:NL.IMBAG.Pand.0518100000247797-0,n_vertices,88
repeated_ring_vertex,Source B,10-260-584.city.json,10-260-584.city.json:NL.IMBAG.Pand.0518100000326828-0,n_vertices,83
repeated_ring_vertex,Source B,10-260-588.city.json,10-260-588.city.json:NL.IMBAG.Pand.0518100000204777-0,n_vertices,79
repeated_ring_vertex,Source B,10-260-590.city.json,10-260-590.city.json:NL.IMBAG.Pand.0518100000299449-0,n_vertices,46
repeated_ring_vertex,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000275617-0,n_vertices,87
repeated_ring_vertex,Source B,10-260-598.city.json,10-260-598.city.json:NL.IMBAG.Pand.0518100000304578-0,n_vertices,113
repeated_ring_vertex,Source B,10-260-600.city.json,10-260-600.city.json:NL.IMBAG.Pand.0518100000321427-0,n_vertices,120
repeated_ring_vertex,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000296923-0,n_vertices,93
repeated_ring_vertex,Source B,10-260-602.city.json,10-260-602.city.json:NL.IMBAG.Pand.0518100000336345-0,n_vertices,744
repeated_ring_vertex,Source B,10-260-604.city.json,10-260-604.city.json:NL.IMBAG.Pand.0518100000277722-0,n_vertices,94
repeated_ring_vertex,Source B,10-262-568.city.json,10-262-568.city.json:NL.IMBAG.Pand.0518100000225233-0,n_vertices,69
repeated_ring_vertex,Source B,10-262-568.city.json,10-262-568.city.json:NL.IMBAG.Pand.0518100000346277-0,n_vertices,64
repeated_ring_vertex,Source B,10-262-570.city.json,10-262-570.city.json:NL.IMBAG.Pand.0518100000206790-0,n_vertices,521
repeated_ring_vertex,Source B,10-262-586.city.json,10-262-586.city.json:NL.IMBAG.Pand.0518100000352729-0,n_vertices,69
repeated_ring_vertex,Source B,10-262-596.city.json,10-262-596.city.json:NL.IMBAG.Pand.0518100000325404-0,n_vertices,420
repeated_ring_vertex,Source B,10-262-598.city.json,10-262-598.city.json:NL.IMBAG.Pand.0518100000286691-0,n_vertices,810
repeated_ring_vertex,Source B,10-262-598.city.json,10-262-598.city.json:NL.IMBAG.Pand.0518100000319149-0,n_vertices,1192
repeated_ring_vertex,Source B,10-262-600.city.json,10-262-600.city.json:NL.IMBAG.Pand.0518100000216419-0,n_vertices,274
repeated_ring_vertex,Source B,10-262-604.city.json,10-262-604.city.json:NL.IMBAG.Pand.0518100000207533-0,n_vertices,53
repeated_ring_vertex,Source B,10-262-604.city.json,10-262-604.city.json:NL.IMBAG.Pand.0518100000275498-0,n_vertices,104
repeated_ring_vertex,Source B,10-262-606.city.json,10-262-606.city.json:NL.IMBAG.Pand.0518100000211276-0,n_vertices,1341
repeated_ring_vertex,Source B,10-264-568.city.json,10-264-568.city.json:NL.IMBAG.Pand.0518100000338354-0,n_vertices,92
repeated_ring_vertex,Source B,10-264-588.city.json,10-264-588.city.json:NL.IMBAG.Pand.0518100000302680-0,n_vertices,319
repeated_ring_vertex,Source B,10-264-588.city.json,10-264-588.city.json:NL.IMBAG.Pand.0518100001647491-0,n_vertices,156
repeated_ring_vertex,Source B,10-264-606.city.json,10-264-606.city.json:NL.IMBAG.Pand.0518100000285751-0,n_vertices,162
repeated_ring_vertex,Source B,10-266-584.city.json,10-266-584.city.json:NL.IMBAG.Pand.0518100000322479-0,n_vertices,44
repeated_ring_vertex,Source B,10-266-590.city.json,10-266-590.city.json:NL.IMBAG.Pand.0518100000326658-0,n_vertices,1519
repeated_ring_vertex,Source B,10-266-590.city.json,10-266-590.city.json:NL.IMBAG.Pand.0518100000335217-0,n_vertices,187
repeated_ring_vertex,Source B,10-266-594.city.json,10-266-594.city.json:NL.IMBAG.Pand.0518100000204076-0,n_vertices,16
repeated_ring_vertex,Source B,10-266-594.city.json,10-266-594.city.json:NL.IMBAG.Pand.0518100000329353-0,n_vertices,110
repeated_ring_vertex,Source B,10-266-606.city.json,10-266-606.city.json:NL.IMBAG.Pand.0518100000219161-0,n_vertices,93
repeated_ring_vertex,Source B,10-266-606.city.json,10-266-606.city.json:NL.IMBAG.Pand.0518100000335184-0,n_vertices,42
repeated_ring_vertex,Source B,10-268-588.city.json,10-268-588.city.json:NL.IMBAG.Pand.0518100000270295-0,n_vertices,161
repeated_ring_vertex,Source B,10-268-588.city.json,10-268-588.city.json:NL.IMBAG.Pand.0518100000287878-0,n_vertices,285
repeated_ring_vertex,Source B,10-268-588.city.json,10-268-588.city.json:NL.IMBAG.Pand.0518100001675099-0,n_vertices,134
repeated_ring_vertex,Source B,10-268-590.city.json,10-268-590.city.json:NL.IMBAG.Pand.0518100000229038-0,n_vertices,150
repeated_ring_vertex,Source B,10-268-590.city.json,10-268-590.city.json:NL.IMBAG.Pand.0518100000274795-0,n_vertices,344
repeated_ring_vertex,Source B,10-268-592.city.json,10-268-592.city.json:NL.IMBAG.Pand.0518100000206818-0,n_vertices,139
repeated_ring_vertex,Source B,10-268-592.city.json,10-268-592.city.json:NL.IMBAG.Pand.0518100000284281-0,n_vertices,174
repeated_ring_vertex,Source B,10-268-594.city.json,10-268-594.city.json:NL.IMBAG.Pand.0518100000237546-0,n_vertices,175
repeated_ring_vertex,Source B,10-268-594.city.json,10-268-594.city.json:NL.IMBAG.Pand.0518100000246722-0,n_vertices,215
repeated_ring_vertex,Source B,10-268-594.city.json,10-268-594.city.json:NL.IMBAG.Pand.0518100000315046-0,n_vertices,318
repeated_ring_vertex,Source B,10-268-594.city.json,10-268-594.city.json:NL.IMBAG.Pand.0518100000338035-0,n_vertices,427
repeated_ring_vertex,Source B,10-268-596.city.json,10-268-596.city.json:NL.IMBAG.Pand.0518100000246381-0,n_vertices,287
repeated_ring_vertex,Source B,10-268-596.city.json,10-268-596.city.json:NL.IMBAG.Pand.0518100000297367-0,n_vertices,439
repeated_ring_vertex,Source B,10-268-596.city.json,10-268-596.city.json:NL.IMBAG.Pand.0518100000354858-0,n_vertices,170
repeated_ring_vertex,Source B,10-268-598.city.json,10-268-598.city.json:NL.IMBAG.Pand.0518100000272884-0,n_vertices,97
repeated_ring_vertex,Source B,10-268-598.city.json,10-268-598.city.json:NL.IMBAG.Pand.0518100000339868-0,n_vertices,79
repeated_ring_vertex,Source B,10-268-598.city.json,10-268-598.city.json:NL.IMBAG.Pand.0518100001640476-0,n_vertices,70
repeated_ring_vertex,Source B,10-270-588.city.json,10-270-588.city.json:NL.IMBAG.Pand.0518100000245648-0,n_vertices,515
repeated_ring_vertex,Source B,10-270-588.city.json,10-270-588.city.json:NL.IMBAG.Pand.0518100000328708-0,n_vertices,273
repeated_ring_vertex,Source B,10-270-590.city.json,10-270-590.city.json:NL.IMBAG.Pand.0518100001756022-0,n_vertices,546
repeated_ring_vertex,Source B,10-270-592.city.json,10-270-592.city.json:NL.IMBAG.Pand.0518100000271185-0,n_vertices,473
repeated_ring_vertex,Source B,10-270-592.city.json,10-270-592.city.json:NL.IMBAG.Pand.0518100000323462-0,n_vertices,73
repeated_ring_vertex,Source B,10-270-592.city.json,10-270-592.city.json:NL.IMBAG.Pand.0518100000353587-0,n_vertices,486
repeated_ring_vertex,Source B,10-270-594.city.json,10-270-594.city.json:NL.IMBAG.Pand.0518100000281633-0,n_vertices,133
repeated_ring_vertex,Source B,10-270-594.city.json,10-270-594.city.json:NL.IMBAG.Pand.0518100000320502-0,n_vertices,365
repeated_ring_vertex,Source B,10-270-596.city.json,10-270-596.city.json:NL.IMBAG.Pand.0518100000213213-0,n_vertices,41
repeated_ring_vertex,Source B,10-270-596.city.json,10-270-596.city.json:NL.IMBAG.Pand.0518100000322431-0,n_vertices,62
repeated_ring_vertex,Source B,10-270-598.city.json,10-270-598.city.json:NL.IMBAG.Pand.0518100000226198-0,n_vertices,2961
repeated_ring_vertex,Source B,10-270-598.city.json,10-270-598.city.json:NL.IMBAG.Pand.0518100000242790-0,n_vertices,679
repeated_ring_vertex,Source B,10-270-598.city.json,10-270-598.city.json:NL.IMBAG.Pand.0518100000289965-0,n_vertices,68
repeated_ring_vertex,Source B,10-270-598.city.json,10-270-598.city.json:NL.IMBAG.Pand.0518100000320302-0,n_vertices,614
repeated_ring_vertex,Source B,10-272-588.city.json,10-272-588.city.json:NL.IMBAG.Pand.0518100000298496-0,n_vertices,628
repeated_ring_vertex,Source B,10-272-588.city.json,10-272-588.city.json:NL.IMBAG.Pand.0518100001629120-0,n_vertices,515
repeated_ring_vertex,Source B,10-272-590.city.json,10-272-590.city.json:NL.IMBAG.Pand.0518100000278808-0,n_vertices,133
repeated_ring_vertex,Source B,10-272-590.city.json,10-272-590.city.json:NL.IMBAG.Pand.0518100001648162-0,n_vertices,370
repeated_ring_vertex,Source B,10-274-588.city.json,10-274-588.city.json:NL.IMBAG.Pand.0518100000225439-0,n_vertices,1146
repeated_ring_vertex,Source B,10-274-588.city.json,10-274-588.city.json:NL.IMBAG.Pand.0518100000317196-0,n_vertices,1148
repeated_ring_vertex,Source B,10-274-588.city.json,10-274-588.city.json:NL.IMBAG.Pand.0518100001649070-0,n_vertices,606
repeated_ring_vertex,Source B,10-274-590.city.json,10-274-590.city.json:NL.IMBAG.Pand.0518100000321658-0,n_vertices,63
repeated_ring_vertex,Source B,10-276-582.city.json,10-276-582.city.json:NL.IMBAG.Pand.0603100000011832-0,n_vertices,148
repeated_ring_vertex,Source B,10-276-582.city.json,10-276-582.city.json:NL.IMBAG.Pand.0603100000013313-0,n_vertices,84
repeated_ring_vertex,Source B,10-278-580.city.json,10-278-580.city.json:NL.IMBAG.Pand.0603100000012860-0,n_vertices,98
repeated_ring_vertex,Source B,10-278-582.city.json,10-278-582.city.json:NL.IMBAG.Pand.0603100000010843-0,n_vertices,106
repeated_ring_vertex,Source B,10-286-588.city.json,10-286-588.city.json:NL.IMBAG.Pand.1916100000089254-0,n_vertices,82
repeated_ring_vertex,Source B,10-286-590.city.json,10-286-590.city.json:NL.IMBAG.Pand.1916100000089023-0,n_vertices,120
repeated_ring_vertex,Source B,10-286-590.city.json,10-286-590.city.json:NL.IMBAG.Pand.1916100000098272-0,n_vertices,51
repeated_ring_vertex,Source B,10-292-592.city.json,10-292-592.city.json:NL.IMBAG.Pand.1916100000102380-0,n_vertices,470
repeated_ring_vertex,Source B,10-294-592.city.json,10-294-592.city.json:NL.IMBAG.Pand.1916100000101324-0,n_vertices,462
repeated_ring_vertex,Source B,10-294-592.city.json,10-294-592.city.json:NL.IMBAG.Pand.1916100000115398-0,n_vertices,378
repeated_ring_vertex,Source B,10-294-592.city.json,10-294-592.city.json:NL.IMBAG.Pand.1916100000363263-2,n_vertices,434
repeated_ring_vertex,Source B,10-364-612.city.json,10-364-612.city.json:NL.IMBAG.Pand.0484100000011837-0,n_vertices,132
repeated_ring_vertex,Source B,10-364-612.city.json,10-364-612.city.json:NL.IMBAG.Pand.0484100000040659-0,n_vertices,244
repeated_ring_vertex,Source B,10-364-614.city.json,10-364-614.city.json:NL.IMBAG.Pand.0484100000015630-0,n_vertices,70
repeated_ring_vertex,Source B,10-364-618.city.json,10-364-618.city.json:NL.IMBAG.Pand.0484100000020550-0,n_vertices,43
repeated_ring_vertex,Source B,10-366-612.city.json,10-366-612.city.json:NL.IMBAG.Pand.0484100000012842-0,n_vertices,83
repeated_ring_vertex,Source B,10-366-612.city.json,10-366-612.city.json:NL.IMBAG.Pand.0484100000050092-0,n_vertices,219
repeated_ring_vertex,Source B,10-366-614.city.json,10-366-614.city.json:NL.IMBAG.Pand.0484100000013014-2,n_vertices,518
repeated_ring_vertex,Source B,10-366-614.city.json,10-366-614.city.json:NL.IMBAG.Pand.0484100000044402-0,n_vertices,29
repeated_ring_vertex,Source B,10-366-616.city.json,10-366-616.city.json:NL.IMBAG.Pand.0484100000016387-0,n_vertices,395
repeated_ring_vertex,Source B,10-388-594.city.json,10-388-594.city.json:NL.IMBAG.Pand.0497100000001941-0,n_vertices,190
repeated_ring_vertex,Source B,10-388-594.city.json,10-388-594.city.json:NL.IMBAG.Pand.1901100000024088-0,n_vertices,245
roof_normal_down,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000229788,n_vertices,2632
roof_normal_down,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000290635,n_vertices,74
roof_normal_down,Source A,Stationsbuurt_2022-04-27.json,Stationsbuurt_2022-04-27.json:bag_0518100000270462,n_vertices,394
roof_normal_down,Source A,TheHague3D_batch_01a_Landmark_Attributed_2021-06-29.json,TheHague3D_batch_01a_Landmark_Attributed_2021-06-29.json:bag_0518100000225802,n_vertices,1269
roof_normal_down,Source A,TheHague3D_batch_01a_part01_attributed_2021-06-29.json,TheHague3D_batch_01a_part01_attributed_2021-06-29.json:bag_0518100000239034,n_vertices,58
roof_normal_down,Source A,TheHague3D_batch_01a_part02_attributed_2021-06-29.json,TheHague3D_batch_01a_part02_attributed_2021-06-29.json:bag_0518100000339315,n_vertices,152
roof_normal_down,Source A,TheHague3D_batch_01a_part02_attributed_2021-06-29.json,TheHague3D_batch_01a_part02_attributed_2021-06-29.json:bag_0518100001754656,n_vertices,425
roof_normal_down,Source A,TheHague3D_batch_02_wijk29_attributed_2021_08_19.json,TheHague3D_batch_02_wijk29_attributed_2021_08_19.json:bag_0518100000212325,n_vertices,48
roof_normal_down,Source A,TheHague3D_batch_02_wijk36_attributed_2021_08_19.json,TheHague3D_batch_02_wijk36_attributed_2021_08_19.json:bag_0518100000207960,n_vertices,53
roof_normal_down,Source A,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json:bag_0518100000301959,n_vertices,90
roof_normal_down,Source A,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json:bag_0518100000345624,n_vertices,69
roof_normal_down,Source A,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json:bag_0518100000327169,n_vertices,34
roof_normal_down,Source A,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json:bag_0518100000224270,n_vertices,188
roof_normal_down,Source A,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json:bag_0518100000270443,n_vertices,955
roof_normal_down,Source A,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json:bag_0518100001664076,n_vertices,135
roof_normal_down,Source A,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json:bag_0518100001625984,n_vertices,76
roof_normal_down,Source A,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json,TheHague3D_batch_03_Haagse-Bos_attributed_2022-03-01.json:bag_0518100000269122,n_vertices,180
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 13 Vogelwijk_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 13 Vogelwijk_attributed_2022-03-28.json:bag_0518100000324667,n_vertices,48
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 13 Vogelwijk_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 13 Vogelwijk_attributed_2022-03-28.json:bag_0518100000235628,n_vertices,69
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 15 Kijkduin en Ockenbur_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 15 Kijkduin en Ockenbur_attributed_2022-03-28.json:bag_0518100000216116,n_vertices,363
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 15 Kijkduin en Ockenbur_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 15 Kijkduin en Ockenbur_attributed_2022-03-28.json:bag_0518100000225469,n_vertices,189
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 2 BelgischPark_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 2 BelgischPark_attributed_2022-03-28.json:bag_0518100000225986,n_vertices,46
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000280528,n_vertices,26
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000273161,n_vertices,112
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000319073,n_vertices,33
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000353703,n_vertices,34
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000279341,n_vertices,46
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000234152,n_vertices,100
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000239263,n_vertices,31
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000235198,n_vertices,37
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000279891,n_vertices,45
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000289644,n_vertices,30
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000338592,n_vertices,38
roof_normal_down,Source A,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json,TheHague3D_batch_04_Wijk 30 Transvaalkwartier_attributed_2022-03-28.json:bag_0518100000342227,n_vertices,30
